Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead_Time,Factory,Recommendation
2303,US-2022-135363-CHO-FUD-51000,,2027-09-23,3,135363,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-FUD-51000,9,3.6,1,2.4,1.2,,0,Keep Current Factory
2304,US-2022-131534-CHO-SCR-58000,,2027-09-23,3,131534,United States,Los Angeles,California,90036,Chocolate,3,CHO-SCR-58000,13,18.0,5,12.5,5.5,,0,Keep Current Factory
2305,US-2022-135363-CHO-TRI-54000,,2027-09-23,3,135363,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
2306,US-2022-131534-CHO-TRI-54000,,2027-09-23,3,131534,United States,Los Angeles,California,90036,Chocolate,3,CHO-TRI-54000,12,3.75,1,2.45,1.3,,4,Keep Current Factory
2307,US-2022-153549-CHO-NUT-13000,,2027-09-21,2,153549,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
2308,US-2022-103996-CHO-FUD-51000,,2027-09-21,2,103996,United States,San Diego,California,92105,Chocolate,3,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
2309,US-2022-121272-CHO-TRI-54000,,2027-09-25,3,121272,United States,Seattle,Washington,98103,Chocolate,3,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
2310,US-2022-150749-CHO-MIL-31000,,2027-09-24,2,150749,United States,Springfield,Virginia,22153,Chocolate,1,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
2311,US-2022-103996-CHO-NUT-13000,,2027-09-21,2,103996,United States,San Diego,California,92105,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
2312,US-2022-103996-CHO-FUD-51000,,2027-09-21,2,103996,United States,San Diego,California,92105,Chocolate,3,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
2313,US-2022-105361-CHO-TRI-54000,,2027-09-25,3,105361,United States,New York City,New York,10024,Chocolate,0,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
2314,US-2022-103996-CHO-MIL-31000,,2027-09-21,2,103996,United States,San Diego,California,92105,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
2315,US-2022-104871-CHO-SCR-58000,,2027-09-24,3,104871,United States,Normal,Illinois,61761,Chocolate,2,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
2316,US-2022-121405-CHO-NUT-13000,,2027-09-25,3,121405,United States,Chicago,Illinois,60610,Chocolate,2,CHO-NUT-13000,11,17.45,5,12.45,5.0,,0,Keep Current Factory
2317,US-2022-121405-CHO-TRI-54000,,2027-09-25,3,121405,United States,Chicago,Illinois,60610,Chocolate,2,CHO-TRI-54000,12,18.75,5,12.25,6.5,,4,Keep Current Factory
2318,US-2022-128125-CHO-SCR-58000,,2027-09-26,3,128125,United States,Houston,Texas,77095,Chocolate,2,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
2319,US-2022-128125-CHO-TRI-54000,,2027-09-26,3,128125,United States,Houston,Texas,77095,Chocolate,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
2320,US-2022-137106-CHO-FUD-51000,,2027-09-25,3,137106,United States,Jacksonville,Florida,32216,Chocolate,1,CHO-FUD-51000,9,18.0,5,12.0,6.0,,0,Keep Current Factory
2321,US-2022-122140-CHO-TRI-54000,2024-02-04,2027-09-28,3,122140,United States,Dallas,Texas,75220,Chocolate,2,CHO-TRI-54000,12,7.5,2,4.9,2.6,1332.0,4,Keep Current Factory
2322,US-2022-136378-CHO-FUD-51000,2024-02-04,2027-09-28,3,136378,United States,Houston,Texas,77070,Chocolate,2,CHO-FUD-51000,9,10.8,3,7.2,3.6,1332.0,0,Keep Current Factory
2323,US-2022-122140-CHO-NUT-13000,2024-02-04,2027-09-28,3,122140,United States,Dallas,Texas,75220,Chocolate,2,CHO-NUT-13000,11,24.43,7,17.43,7.0,1332.0,0,Keep Current Factory
2324,US-2022-122140-CHO-NUT-13000,2024-02-04,2027-09-28,3,122140,United States,Dallas,Texas,75220,Chocolate,2,CHO-NUT-13000,11,10.47,3,7.47,3.0,1332.0,0,Keep Current Factory
2325,US-2022-159513-CHO-MIL-31000,2024-02-04,2027-09-30,3,159513,United States,Los Angeles,California,90049,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,1334.0,4,Keep Current Factory
2326,US-2022-142811-CHO-SCR-58000,2024-02-04,2027-09-28,3,142811,United States,Mesa,Arizona,85204,Chocolate,3,CHO-SCR-58000,13,18.0,5,12.5,5.5,1332.0,0,Keep Current Factory
2327,US-2022-110667-CHO-FUD-51000,2024-04-04,2027-09-29,3,110667,United States,New York City,New York,10009,Chocolate,0,CHO-FUD-51000,9,7.2,2,4.8,2.4,1273.0,0,Keep Current Factory
2328,US-2022-112452-CHO-NUT-13000,2024-04-04,2027-09-25,1,112452,United States,Lansing,Michigan,48911,Chocolate,2,CHO-NUT-13000,11,6.98,2,4.98,2.0,1269.0,0,Keep Current Factory
2329,US-2022-110667-CHO-SCR-58000,2024-04-04,2027-09-29,3,110667,United States,New York City,New York,10009,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,1273.0,0,Keep Current Factory
2330,US-2022-110667-CHO-SCR-58000,2024-04-04,2027-09-29,3,110667,United States,New York City,New York,10009,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,1273.0,0,Keep Current Factory
2331,US-2022-112452-CHO-MIL-31000,2024-04-04,2027-09-25,1,112452,United States,Lansing,Michigan,48911,Chocolate,2,CHO-MIL-31000,10,6.5,2,4.22,2.28,1269.0,4,Keep Current Factory
2332,US-2022-110667-CHO-NUT-13000,2024-04-04,2027-09-29,3,110667,United States,New York City,New York,10009,Chocolate,0,CHO-NUT-13000,11,13.96,4,9.96,4.0,1273.0,0,Keep Current Factory
2333,US-2022-112452-CHO-NUT-13000,2024-04-04,2027-09-25,1,112452,United States,Lansing,Michigan,48911,Chocolate,2,CHO-NUT-13000,11,6.98,2,4.98,2.0,1269.0,0,Keep Current Factory
2334,US-2022-112452-CHO-SCR-58000,2024-04-04,2027-09-25,1,112452,United States,Lansing,Michigan,48911,Chocolate,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,1269.0,0,Keep Current Factory
2335,US-2022-112452-CHO-NUT-13000,2024-04-04,2027-09-25,1,112452,United States,Lansing,Michigan,48911,Chocolate,2,CHO-NUT-13000,11,3.49,1,2.49,1.0,1269.0,0,Keep Current Factory
2336,US-2022-167010-CHO-FUD-51000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-FUD-51000,9,18.0,5,12.0,6.0,1245.0,0,Keep Current Factory
2337,US-2022-161452-CHO-NUT-13000,2024-05-04,2027-10-02,3,161452,United States,Los Angeles,California,90036,Chocolate,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,1246.0,0,Keep Current Factory
2338,US-2022-167010-CHO-MIL-31000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-MIL-31000,10,3.25,1,2.11,1.14,1245.0,4,Keep Current Factory
2339,US-2022-167010-CHO-FUD-51000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-FUD-51000,9,14.4,4,9.6,4.8,1245.0,0,Keep Current Factory
2340,US-2022-167010-CHO-FUD-51000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-FUD-51000,9,25.2,7,16.8,8.4,1245.0,0,Keep Current Factory
2341,US-2022-102855-CHO-FUD-51000,2024-05-04,2027-09-27,1,102855,United States,Spokane,Washington,99207,Chocolate,3,CHO-FUD-51000,9,28.8,8,19.2,9.6,1241.0,0,Keep Current Factory
2342,US-2022-167010-CHO-SCR-58000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-SCR-58000,13,14.4,4,10.0,4.4,1245.0,0,Keep Current Factory
2343,US-2022-136476-CHO-MIL-31000,2024-05-04,2027-10-01,3,136476,United States,Bristol,Tennessee,37620,Chocolate,1,CHO-MIL-31000,10,3.25,1,2.11,1.14,1245.0,4,Keep Current Factory
2344,US-2022-119942-CHO-TRI-54000,2024-05-04,2027-09-28,0,119942,United States,Philadelphia,Pennsylvania,19120,Chocolate,0,CHO-TRI-54000,12,22.5,6,14.7,7.8,1242.0,4,Keep Current Factory
2345,US-2022-167010-CHO-TRI-54000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-TRI-54000,12,15.0,4,9.8,5.2,1245.0,4,Keep Current Factory
2346,US-2022-102855-CHO-TRI-54000,2024-05-04,2027-09-27,1,102855,United States,Spokane,Washington,99207,Chocolate,3,CHO-TRI-54000,12,22.5,6,14.7,7.8,1241.0,4,Keep Current Factory
2347,US-2022-167010-CHO-SCR-58000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-SCR-58000,13,18.0,5,12.5,5.5,1245.0,0,Keep Current Factory
2348,US-2022-167010-CHO-TRI-54000,2024-05-04,2027-10-01,3,167010,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,1245.0,4,Keep Current Factory
2349,US-2022-124541-CHO-TRI-54000,2024-06-04,2027-10-01,3,124541,United States,Houston,Texas,77041,Chocolate,2,CHO-TRI-54000,12,33.75,9,22.05,11.7,1214.0,4,Keep Current Factory
2350,US-2022-124541-CHO-NUT-13000,2024-06-04,2027-10-01,3,124541,United States,Houston,Texas,77041,Chocolate,2,CHO-NUT-13000,11,20.94,6,14.94,6.0,1214.0,0,Keep Current Factory
2351,US-2022-124541-CHO-SCR-58000,2024-06-04,2027-10-01,3,124541,United States,Houston,Texas,77041,Chocolate,2,CHO-SCR-58000,13,10.8,3,7.5,3.3,1214.0,0,Keep Current Factory
2352,US-2022-100888-CHO-SCR-58000,2024-06-04,2027-10-01,3,100888,United States,Jacksonville,North Carolina,28540,Chocolate,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,1214.0,0,Keep Current Factory
2353,US-2022-124541-CHO-TRI-54000,2024-06-04,2027-10-01,3,124541,United States,Houston,Texas,77041,Chocolate,2,CHO-TRI-54000,12,7.5,2,4.9,2.6,1214.0,4,Keep Current Factory
2354,US-2022-124541-CHO-SCR-58000,2024-06-04,2027-10-01,3,124541,United States,Houston,Texas,77041,Chocolate,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,1214.0,0,Keep Current Factory
2355,US-2022-140025-CHO-TRI-54000,2024-07-04,2027-10-02,3,140025,United States,San Antonio,Texas,78207,Chocolate,2,CHO-TRI-54000,12,30.0,8,19.6,10.4,1185.0,4,Keep Current Factory
2356,US-2022-130554-CHO-NUT-13000,2024-07-04,2027-09-30,0,130554,United States,Philadelphia,Pennsylvania,19140,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,1183.0,0,Keep Current Factory
2357,US-2022-166492-CHO-NUT-13000,2024-07-04,2027-10-01,0,166492,United States,New York City,New York,10035,Chocolate,0,CHO-NUT-13000,11,13.96,4,9.96,4.0,1184.0,0,Keep Current Factory
2358,US-2022-166492-CHO-SCR-58000,2024-07-04,2027-10-01,0,166492,United States,New York City,New York,10035,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,1184.0,0,Keep Current Factory
2359,US-2022-140025-CHO-FUD-51000,2024-07-04,2027-10-02,3,140025,United States,San Antonio,Texas,78207,Chocolate,2,CHO-FUD-51000,9,21.6,6,14.4,7.2,1185.0,0,Keep Current Factory
2360,US-2022-142027-CHO-SCR-58000,2024-09-04,2027-10-05,3,142027,United States,Long Beach,California,90805,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,1126.0,0,Keep Current Factory
2361,US-2022-101000-CHO-FUD-51000,2024-09-04,2027-10-05,3,101000,United States,Norwich,Connecticut,6360,Chocolate,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,1126.0,0,Keep Current Factory
2362,US-2022-116512-CHO-MIL-31000,2024-09-04,2027-10-05,3,116512,United States,New York City,New York,10024,Chocolate,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,1126.0,4,Keep Current Factory
2363,US-2022-134201-CHO-TRI-54000,2024-10-04,2027-10-07,3,134201,United States,Rochester,New York,14609,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,1098.0,4,Keep Current Factory
2364,US-2022-168767-CHO-FUD-51000,2024-10-04,2027-10-06,3,168767,United States,Sacramento,California,95823,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,1097.0,0,Keep Current Factory
2365,US-2022-134201-CHO-MIL-31000,2024-10-04,2027-10-07,3,134201,United States,Rochester,New York,14609,Chocolate,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,1098.0,4,Keep Current Factory
2366,US-2022-125563-CHO-TRI-54000,2024-11-04,2027-10-08,3,125563,United States,Tampa,Florida,33614,Chocolate,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,1068.0,4,Keep Current Factory
2367,US-2022-125563-CHO-TRI-54000,2024-11-04,2027-10-08,3,125563,United States,Tampa,Florida,33614,Chocolate,1,CHO-TRI-54000,12,7.5,2,4.9,2.6,1068.0,4,Keep Current Factory
2368,US-2022-111164-CHO-SCR-58000,2024-11-04,2027-10-06,3,111164,United States,New York City,New York,10009,Chocolate,0,CHO-SCR-58000,13,18.0,5,12.5,5.5,1066.0,0,Keep Current Factory
2369,US-2022-136987-CHO-FUD-51000,2024-11-04,2027-10-05,2,136987,United States,Los Angeles,California,90004,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,1065.0,0,Keep Current Factory
2370,US-2022-111164-CHO-FUD-51000,2024-11-04,2027-10-06,3,111164,United States,New York City,New York,10009,Chocolate,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,1066.0,0,Keep Current Factory
2371,US-2022-136987-CHO-FUD-51000,2024-11-04,2027-10-05,2,136987,United States,Los Angeles,California,90004,Chocolate,3,CHO-FUD-51000,9,14.4,4,9.6,4.8,1065.0,0,Keep Current Factory
2372,US-2022-111164-CHO-SCR-58000,2024-11-04,2027-10-06,3,111164,United States,New York City,New York,10009,Chocolate,0,CHO-SCR-58000,13,3.6,1,2.5,1.1,1066.0,0,Keep Current Factory
2373,US-2022-145415-CHO-MIL-31000,2024-12-04,2027-10-08,2,145415,United States,Seattle,Washington,98103,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,1038.0,4,Keep Current Factory
2374,US-2022-120502-CHO-FUD-51000,,2027-10-10,3,120502,United States,Los Angeles,California,90036,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
2375,US-2022-168704-CHO-NUT-13000,,2027-10-08,3,168704,United States,Huntsville,Texas,77340,Chocolate,2,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
2376,US-2022-106257-CHO-NUT-13000,,2027-10-08,2,106257,United States,Los Angeles,California,90045,Chocolate,3,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
2377,US-2022-168704-CHO-NUT-13000,,2027-10-08,3,168704,United States,Huntsville,Texas,77340,Chocolate,2,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
2378,US-2022-133452-CHO-TRI-54000,,2027-10-10,3,133452,United States,Pomona,California,91767,Chocolate,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
2379,US-2022-120502-CHO-TRI-54000,,2027-10-10,3,120502,United States,Los Angeles,California,90036,Chocolate,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,,4,Keep Current Factory
2380,US-2022-120551-CHO-MIL-31000,,2027-10-11,3,120551,United States,Norfolk,Nebraska,68701,Chocolate,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
2381,US-2022-100216-CHO-TRI-54000,,2027-10-05,0,100216,United States,Mesa,Arizona,85204,Chocolate,3,CHO-TRI-54000,12,22.5,6,14.7,7.8,,4,Keep Current Factory
2382,US-2022-100216-CHO-SCR-58000,,2027-10-05,0,100216,United States,Mesa,Arizona,85204,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
2383,US-2022-133837-CHO-SCR-58000,,2027-10-09,3,133837,United States,Glendale,Arizona,85301,Chocolate,3,CHO-SCR-58000,13,3.6,1,2.5,1.1,,0,Keep Current Factory
2384,US-2022-149678-CHO-TRI-54000,,2027-10-06,2,149678,United States,Farmington,New Mexico,87401,Chocolate,3,CHO-TRI-54000,12,3.75,1,2.45,1.3,,4,Keep Current Factory
2385,US-2022-133452-CHO-SCR-58000,,2027-10-10,3,133452,United States,Pomona,California,91767,Chocolate,3,CHO-SCR-58000,13,14.4,4,10.0,4.4,,0,Keep Current Factory
2386,US-2022-168704-CHO-FUD-51000,,2027-10-08,3,168704,United States,Huntsville,Texas,77340,Chocolate,2,CHO-FUD-51000,9,10.8,3,7.2,3.6,,0,Keep Current Factory
2387,US-2022-106257-CHO-SCR-58000,,2027-10-08,2,106257,United States,Los Angeles,California,90045,Chocolate,3,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
2388,US-2022-120502-CHO-MIL-31000,,2027-10-10,3,120502,United States,Los Angeles,California,90036,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
2389,US-2022-116841-CHO-NUT-13000,,2027-10-09,3,116841,United States,Springfield,Oregon,97477,Chocolate,3,CHO-NUT-13000,11,3.49,1,2.49,1.0,,0,Keep Current Factory
2390,US-2022-137974-CHO-TRI-54000,,2027-10-09,0,137974,United States,Waynesboro,Virginia,22980,Chocolate,1,CHO-TRI-54000,12,33.75,9,22.05,11.7,,4,Keep Current Factory
2391,US-2022-142734-CHO-SCR-58000,,2027-10-12,3,142734,United States,New York City,New York,10024,Chocolate,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,,0,Keep Current Factory
2392,US-2022-137974-CHO-FUD-51000,,2027-10-09,0,137974,United States,Waynesboro,Virginia,22980,Chocolate,1,CHO-FUD-51000,9,25.2,7,16.8,8.4,,0,Keep Current Factory
2393,US-2022-161263-CHO-SCR-58000,,2027-10-12,3,161263,United States,Toledo,Ohio,43615,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
2394,US-2022-161263-CHO-TRI-54000,,2027-10-12,3,161263,United States,Toledo,Ohio,43615,Chocolate,0,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
2395,US-2022-137974-CHO-MIL-31000,,2027-10-09,0,137974,United States,Waynesboro,Virginia,22980,Chocolate,1,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
2396,US-2022-161263-CHO-TRI-54000,,2027-10-12,3,161263,United States,Toledo,Ohio,43615,Chocolate,0,CHO-TRI-54000,12,18.75,5,12.25,6.5,,4,Keep Current Factory
2397,US-2022-106215-CHO-FUD-51000,,2027-10-12,3,106215,United States,Philadelphia,Pennsylvania,19143,Chocolate,0,CHO-FUD-51000,9,14.4,4,9.6,4.8,,0,Keep Current Factory
2398,US-2022-161263-CHO-MIL-31000,,2027-10-12,3,161263,United States,Toledo,Ohio,43615,Chocolate,0,CHO-MIL-31000,10,3.25,1,2.11,1.14,,4,Keep Current Factory
2399,US-2022-161263-CHO-MIL-31000,,2027-10-12,3,161263,United States,Toledo,Ohio,43615,Chocolate,0,CHO-MIL-31000,10,22.75,7,14.77,7.98,,4,Keep Current Factory
2400,US-2022-146675-CHO-TRI-54000,,2027-10-11,3,146675,United States,Evanston,Illinois,60201,Chocolate,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
2401,US-2022-146675-CHO-TRI-54000,,2027-10-11,3,146675,United States,Evanston,Illinois,60201,Chocolate,2,CHO-TRI-54000,12,15.0,4,9.8,5.2,,4,Keep Current Factory
2402,US-2022-137974-CHO-MIL-31000,,2027-10-09,0,137974,United States,Waynesboro,Virginia,22980,Chocolate,1,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
2403,US-2022-161263-OTH-KAZ-38000,,2027-10-12,3,161263,United States,Toledo,Ohio,43615,Other,0,OTH-KAZ-38000,4,9.75,3,0.75,9.0,,3,Keep Current Factory
2404,US-2022-155306-CHO-TRI-54000,,2027-10-12,3,155306,United States,San Francisco,California,94122,Chocolate,3,CHO-TRI-54000,12,18.75,5,12.25,6.5,,4,Keep Current Factory
2405,US-2022-148712-CHO-NUT-13000,,2027-10-14,3,148712,United States,New York City,New York,10035,Chocolate,0,CHO-NUT-13000,11,10.47,3,7.47,3.0,,0,Keep Current Factory
2406,US-2022-155306-CHO-FUD-51000,,2027-10-12,3,155306,United States,San Francisco,California,94122,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
2407,US-2022-148712-CHO-TRI-54000,,2027-10-14,3,148712,United States,New York City,New York,10035,Chocolate,0,CHO-TRI-54000,12,48.75,13,31.85,16.9,,4,Keep Current Factory
2408,US-2022-155306-CHO-FUD-51000,,2027-10-12,3,155306,United States,San Francisco,California,94122,Chocolate,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
2409,US-2022-155306-CHO-SCR-58000,,2027-10-12,3,155306,United States,San Francisco,California,94122,Chocolate,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
2410,US-2022-148712-CHO-NUT-13000,,2027-10-14,3,148712,United States,New York City,New York,10035,Chocolate,0,CHO-NUT-13000,11,3.49,1,2.49,1.0,,0,Keep Current Factory
2411,US-2022-155306-CHO-MIL-31000,,2027-10-12,3,155306,United States,San Francisco,California,94122,Chocolate,3,CHO-MIL-31000,10,16.25,5,10.55,5.7,,4,Keep Current Factory
2412,US-2022-163433-CHO-SCR-58000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-SCR-58000,13,3.6,1,2.5,1.1,,0,Keep Current Factory
2413,US-2022-115742-CHO-FUD-51000,,2027-10-13,3,115742,United States,New Albany,Indiana,47150,Chocolate,2,CHO-FUD-51000,9,3.6,1,2.4,1.2,,0,Keep Current Factory
2414,US-2022-115742-CHO-FUD-51000,,2027-10-13,3,115742,United States,New Albany,Indiana,47150,Chocolate,2,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
2415,US-2022-163433-CHO-SCR-58000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
2416,US-2022-163433-CHO-MIL-31000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
2417,US-2022-163433-CHO-SCR-58000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-SCR-58000,13,3.6,1,2.5,1.1,,0,Keep Current Factory
2418,US-2022-163433-CHO-FUD-51000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-FUD-51000,9,7.2,2,4.8,2.4,,0,Keep Current Factory
2419,US-2022-115742-CHO-FUD-51000,,2027-10-13,3,115742,United States,New Albany,Indiana,47150,Chocolate,2,CHO-FUD-51000,9,21.6,6,14.4,7.2,,0,Keep Current Factory
2420,US-2022-115742-CHO-SCR-58000,,2027-10-13,3,115742,United States,New Albany,Indiana,47150,Chocolate,2,CHO-SCR-58000,13,21.6,6,15.0,6.6,,0,Keep Current Factory
2421,US-2022-134271-CHO-SCR-58000,,2027-10-14,2,134271,United States,New York City,New York,10024,Chocolate,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,,0,Keep Current Factory
2422,US-2022-142601-CHO-MIL-31000,,2027-10-11,2,142601,United States,Los Angeles,California,90004,Chocolate,3,CHO-MIL-31000,10,6.5,2,4.22,2.28,,4,Keep Current Factory
2423,US-2022-163433-CHO-TRI-54000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,,4,Keep Current Factory
2424,US-2022-113593-CHO-MIL-31000,,2027-10-11,0,113593,United States,Santa Maria,California,93454,Chocolate,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,,4,Keep Current Factory
2425,US-2022-142601-CHO-FUD-51000,,2027-10-11,2,142601,United States,Los Angeles,California,90004,Chocolate,3,CHO-FUD-51000,9,25.2,7,16.8,8.4,,0,Keep Current Factory
2426,US-2022-102722-CHO-MIL-31000,,2027-10-10,0,102722,United States,Monroe,Louisiana,71203,Chocolate,1,CHO-MIL-31000,10,19.5,6,12.66,6.84,,4,Keep Current Factory
2427,US-2022-163433-CHO-NUT-13000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-NUT-13000,11,6.98,2,4.98,2.0,,0,Keep Current Factory
2428,US-2022-163433-OTH-GUM-21000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Other,2,OTH-GUM-21000,14,2.5,2,1.3,1.2,,1,Keep Current Factory
2429,US-2022-163433-CHO-NUT-13000,,2027-10-13,2,163433,United States,Mcallen,Texas,78501,Chocolate,2,CHO-NUT-13000,11,13.96,4,9.96,4.0,,0,Keep Current Factory
